movieId,title,genres
27003,Beowulf (1999),Action|Horror|Sci-Fi
27020,Gia (1998),Drama|Romance
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
27033,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery
27073,Two Hands (1999),Comedy|Crime|Thriller
27087,The Sinners of Hell (1960),Drama|Horror
27094,Flowers of Shanghai (1998),Drama
27109,Lady Snowblood (Shurayukihime) (1973),Action|Crime|Drama|Thriller
27124,Bleeder (1999),Drama|Thriller
27147,"4th Floor, The (1999)",Thriller
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
27158,"Life of Aleksis Kivi, The (Aleksis Kiven elämä) (2002)",Drama
27180,Joan of Arc (1999),Adventure|Drama
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
27193,Taxi 2 (2000),Action|Comedy
27216,Katsastus (1988),Comedy|Drama
27246,If These Walls Could Talk 2 (2000),Drama|Romance
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
27271,Taboo (Gohatto) (1999),Drama
27274,Cremaster 2 (1999),Drama
27276,Running Out of Time (Am zin) (1999),Action|Crime|Drama|Thriller
27304,Female Prisoner #701: Scorpion (Joshuu 701-gô: Sasori) (1972),Crime|Drama|Thriller
27305,Female Convict Scorpion: Jailhouse 41 (Joshuu sasori: Dai-41 zakkyo-bô) (1972),Crime|Drama|Thriller
27309,Restless (Levottomat) (2000),Drama|Romance
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
27329,Paradise Lost 2: Revelations (2000),Documentary
27338,The Hole (2001),Drama|Horror|Mystery|Thriller
27344,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999),Action|Adventure|Animation|Comedy|Drama|Fantasy|Romance
27357,Old Men in New Cars (Gamle mænd i nye biler) (2002),Action|Comedy
27366,Werckmeister Harmonies (Werckmeister harmóniák) (2000),Drama
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy
27376,"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller
27391,"Laramie Project, The (2002)",Crime|Drama
27392,Run Ronnie Run (2002),Comedy
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
27402,Dagon (2001),Fantasy|Horror|Mystery|Thriller
27408,Ripley's Game (2002),Drama|Thriller
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi
27423,"O Auto da Compadecida (Dog's Will, A) (2000)",Adventure|Comedy
27432,"Beautiful Country, The (2004)",Drama
27434,Darkness (2002),Horror|Mystery
27441,Blood: The Last Vampire (2000),Action|Animation|Horror
27469,Millennium Mambo (2001),Drama|Romance
27478,Ali G Indahouse (2002),Comedy
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller
27509,Carolina (2005),Comedy|Romance
27513,Dog Days (Hundstage) (2001),Drama
27518,D.C.H. (Dil Chahta Hai) (2001),Comedy|Drama
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
27528,"Warrior, The (2001)",Adventure|Drama
27530,My Wife Is a Gangster (Jopog manura) (2001),Action|Comedy|Romance
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi
27555,Fubar (2002),Comedy
27564,Sex Is Comedy (2002),Comedy|Drama|Romance
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller
27608,Immortel (ad vitam) (Immortal) (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
27636,Herr Lehmann (2003),Comedy|Drama
27641,Upswing (Nousukausi) (2003),Comedy|Drama
27647,Tipping the Velvet (2002),Comedy|Drama|Romance
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
27664,"Brown Bunny, The (2003)",Drama
27671,As If I Didn't Exist (Elina - Som om jag inte fanns) (2002),Children|Drama
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
27685,Bring It On Again (2004),Comedy
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller
27695,Nicotina (2003),Action|Comedy|Drama
27700,Evil (Ondskan) (2003),Drama
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
27711,Naked Weapon (Chek law dak gung) (2002),Action|Drama|Romance|Thriller
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
27727,Head-On (Gegen die Wand) (2004),Drama|Romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller
27758,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood (2003)",Documentary
27764,2LDK (2003),Drama|Horror|Thriller
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama
27772,Ju-on: The Grudge (2002),Horror
27773,Old Boy (2003),Mystery|Thriller
27776,Red Lights (Feux rouges) (2004),Drama
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror
27779,Moon Child (2003),Action|Drama|Sci-Fi
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
27792,"Saddest Music in the World, The (2003)",Comedy|Drama|Fantasy|Musical|Romance
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Adventure|Animation|Fantasy|Musical|Sci-Fi
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
27803,"Sea Inside, The (Mar adentro) (2004)",Drama
27808,Spanglish (2004),Comedy|Drama|Romance
27815,"Chorus, The (Choristes, Les) (2004)",Drama
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama
27821,"Interpreter, The (2005)",Drama|Thriller
27822,Open Water (2003),Drama|Thriller
27826,Touch of Pink (2004),Comedy|Drama|Romance
27831,Layer Cake (2004),Crime|Drama|Thriller
27833,Silver City (2004),Comedy|Drama|Mystery|Thriller
27834,"Return, The (Vozvrashcheniye) (2003)",Drama
27838,Mean Creek (2004),Drama|Thriller
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller
27840,"Day Without a Mexican, A (2004)",Comedy|Drama|Fantasy|Mystery
27843,Machuca (2004),Drama
27846,"Corporation, The (2003)",Documentary
27851,"Fond Kiss, A (Ae Fond Kiss...) (2004)",Drama|Romance
27864,She Hate Me (2004),Comedy|Drama
27866,In My Father's Den (2004),Drama
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War
27871,Something the Lord Made (2004),Drama
27873,Metallica: Some Kind of Monster (2004),Documentary
27878,Born into Brothels (2004),Documentary
27879,DiG! (2004),Documentary
27882,Riding Giants (2004),Documentary
27888,When Will I Be Loved (2004),Drama
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi
27909,Windstruck (Nae yeojachingureul sogae habnida) (2004),Comedy|Crime|Drama
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary
27922,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),Comedy|Documentary
30701,Chimes at Midnight (Campanadas a medianoche) (1965),Comedy|Drama|War
30707,Million Dollar Baby (2004),Drama
30712,"Narrow Margin, The (1952)",Crime|Drama|Film-Noir
30742,Some Came Running (1958),Drama|Romance
30749,Hotel Rwanda (2004),Drama|War
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
30803,3-Iron (Bin-jip) (2004),Drama|Romance
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
30812,"Aviator, The (2004)",Drama
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
30820,"Woodsman, The (2004)",Drama
30822,In Good Company (2004),Comedy|Drama
30825,Meet the Fockers (2004),Comedy
30848,"Love Song for Bobby Long, A (2004)",Drama
30850,"Merchant of Venice, The (2004)",Drama
30883,Fat Albert (2004),Comedy|Fantasy
30892,In the Realms of the Unreal (2004),Animation|Documentary
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance
30905,Bomb the System (2002),Action|Drama
31026,"Phantom of the Opera, The (1989)",Drama|Horror|Musical
31083,Man Trouble (1992),Comedy|Romance
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama
31101,Stander (2003),Action|Crime|Drama
31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime
31148,Day of the Wacko (Dzien swira) (2002),Comedy|Drama
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi
31188,"Milky Way, The (Voie lactée, La) (1969)",Comedy|Drama
31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical
31221,Elektra (2005),Action|Adventure|Crime|Drama
31223,Racing Stripes (2005),Children|Comedy
31225,Coach Carter (2005),Drama
31251,Iceman (1984),Drama|Sci-Fi
31255,Ice Station Zebra (1968),Action|Thriller
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama
31337,"Mortal Storm, The (1940)",Drama
31347,Christmas in July (1940),Comedy|Romance
31349,I Married a Witch (1942),Comedy|Fantasy|Romance
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
31367,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller
31408,Summer Storm (Sommersturm) (2004),Drama|Romance
31410,"Downfall (Untergang, Der) (2004)",Drama|War
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller
31422,Are We There Yet? (2005),Children|Comedy
31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller
31427,Hide and Seek (2005),Horror|Mystery|Thriller
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller
31433,"Wedding Date, The (2005)",Comedy|Romance
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama
31437,Nobody Knows (Dare mo shiranai) (2004),Drama
31485,"Professionals, The (1966)",Western
31502,Salem's Lot (1979),Drama|Horror|Mystery|Thriller
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama
31547,Lessons of Darkness (Lektionen in Finsternis) (1992),Documentary|War
31613,Easy (2003),Comedy|Drama|Romance
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
31672,"Blade, The (Dao) (1995)",Action|Drama
31685,Hitch (2005),Comedy|Romance
31687,Pooh's Heffalump Movie (2005),Animation|Children
31689,Inside Deep Throat (2005),Documentary
31694,Bride & Prejudice (2004),Comedy|Musical|Romance
31696,Constantine (2005),Action|Fantasy|Horror|Thriller
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy
31700,Because of Winn-Dixie (2005),Children|Comedy|Drama
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War
31747,The Boyfriend School (1990),Comedy|Romance
31770,Night and the City (1950),Film-Noir|Thriller
31785,Frozen Land (Paha maa) (2005),Drama
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
31854,Morocco (1930),Drama|Romance
31867,Man of the House (2005),Action|Comedy
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
31889,"Five People You Meet in Heaven, The (2004)",Drama|Fantasy
31903,Zelary (2003),Drama|Romance
31909,Dr. Giggles (1992),Comedy|Horror
31923,"Three Musketeers, The (1973)",Action|Adventure|Comedy
31934,"Four Feathers, The (1939)",Adventure|War
31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery
31956,5x2 (2004),Drama|Romance
31960,Tart (2001),Crime|Drama|Romance
32009,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance
32011,Cursed (2005),Horror|Thriller
32017,"Pacifier, The (2005)",Action|Comedy
32019,Be Cool (2005),Comedy|Crime|Musical
32029,Hostage (2005),Action|Crime|Drama|Thriller
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32060,"Cat and the Canary, The (1927)",Horror|Mystery
32116,"Oh, God! You Devil (1984)",Comedy
32139,"Agony and the Ecstasy, The (1965)",Drama
32160,Twentieth Century (1934),Comedy
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller
32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller
32239,Save the Green Planet! (Jigureul jikyeora!) (2003),Comedy|Drama|Horror|Sci-Fi|Thriller
32250,"Snake of June, A (Rokugatsu no hebi) (2002)",Drama|Mystery
32263,Vares: Private Eye (Vares - Yksityisetsivä) (2004),Action|Comedy|Crime|Thriller
32289,Ice Princess (2005),Children|Comedy|Drama
32291,Melinda and Melinda (2004),Comedy|Drama
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime
32298,Guess Who (2005),Comedy|Romance
32302,"League of Ordinary Gentlemen, A (2004)",Documentary
32333,"Seagull's Laughter, The (Mávahlátur) (2001)",Comedy|Drama
32335,Wild Horses (Caballos salvajes) (1995),Drama
32369,Panic in the Streets (1950),Crime|Drama|Film-Noir|Thriller
32371,Call Northside 777 (1948),Crime|Drama|Film-Noir
32381,Bells Are Ringing (1960),Comedy|Musical|Romance
32442,Greedy (1994),Comedy
32452,My Neighbors the Yamadas (Hôhokekyo tonari no Yamada-kun) (1999),Animation|Comedy
32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama
32469,We're No Angels (1955),Comedy|Crime|Drama
32511,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure
32584,"Ballad of Jack and Rose, The (2005)",Drama
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
32589,Beauty Shop (2005),Comedy
32591,Look at Me (Comme une image) (2004),Comedy|Drama|Romance
32596,Sahara (2005),Action|Adventure|Comedy
32598,Fever Pitch (2005),Comedy|Romance
32625,"Krakatoa, East of Java (1969)",Adventure|Drama
32627,Rhinestone (1984),Comedy
32632,Electra Glide in Blue (1973),Action|Crime
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama
32659,Tanguy (2001),Comedy
32724,Ghosts... of the Civil Dead (1988),Crime|Drama
32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller
32737,Age of Consent (1969),Comedy|Drama|Romance
32770,Brothers (Brødre) (2004),Drama
32777,Major Barbara (1941),Comedy
32825,Sexmission (Seksmisja) (1984),Adventure|Comedy|Sci-Fi
32840,Vincent (1982),Animation
32853,"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)",Documentary|War
32875,Holiday (Jour de fête) (1949),Comedy
32890,Mother Küsters Goes to Heaven (Mutter Küsters' Fahrt zum Himmel) (1975),Drama
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
32914,Carrie (2002),Drama|Horror|Thriller
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance
32943,Life Is Sweet (1990),Comedy|Drama
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
33072,F for Fake (Vérités et mensonges) (1973),Documentary|Mystery
33085,"Amityville Horror, The (2005)",Horror|Thriller
33119,Miracle in Milan (Miracolo a Milano) (1951),Comedy|Drama|Fantasy
33136,House of D (2004),Drama
33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance
33154,Enron: The Smartest Guys in the Room (2005),Documentary
33158,xXx: State of the Union (2005),Action|Crime|Thriller
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
33164,House of Wax (2005),Horror|Thriller
33166,Crash (2004),Crime|Drama
33171,Mysterious Skin (2004),Drama|Mystery
33237,San Francisco (1936),Drama|Musical|Romance
33264,Satan's Tango (Sátántangó) (1994),Drama
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror
33312,"Cocoanuts, The (1929)",Comedy|Musical
33358,Off the Map (2003),Comedy|Drama
33363,Unconscious (Inconscientes) (2004),Comedy|Mystery|Romance
33421,Dear Wendy (2005),Drama
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
33463,DuckTales: The Movie - Treasure of the Lost Lamp (1990),Adventure|Animation|Children|Comedy|Fantasy
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
33495,Kicking & Screaming (2005),Comedy
33499,Monster-in-Law (2005),Comedy|Romance
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy
33585,9 Songs (2004),Drama|Romance
33587,"Uninvited, The (1944)",Horror|Mystery|Romance
33615,Madagascar (2005),Adventure|Animation|Children|Comedy
33639,Mad Hot Ballroom (2005),Children|Documentary
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller
33646,"Longest Yard, The (2005)",Comedy|Drama
33649,Saving Face (2004),Comedy|Drama|Romance
33660,Cinderella Man (2005),Drama|Romance
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama
33672,Lords of Dogtown (2005),Action|Comedy|Drama
33677,Rock School (2005),Documentary
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy
33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller
33685,"Honeymooners, The (2005)",Comedy
33709,Toto le héros (1991),Drama
33722,Ladies in Lavender (2004),Comedy|Drama|Romance
33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical
33750,Innocent Voices (Voces inocentes) (2004),Drama|War
33779,Eddie Izzard: Dress to Kill (1999),Comedy
33781,Quo Vadis (1951),Drama|Romance
33794,Batman Begins (2005),Action|Crime|IMAX
33817,My Summer of Love (2004),Drama|Romance
33826,Saint Ralph (2004),Comedy|Drama
33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance
33834,Land of the Dead (2005),Action|Horror|Thriller
33836,Bewitched (2005),Comedy|Fantasy|Romance
33861,Danger: Diabolik (Diabolik) (1968),Action|Crime|Thriller
33880,Me and You and Everyone We Know (2005),Comedy|Drama
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance
34002,Room Service (1938),Comedy
34018,At the Circus (1939),Comedy|Musical
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
34129,Rebound (2005),Comedy
34135,Bonjour Monsieur Shlomi (Ha-Kochavim Shel Shlomi) (2003),Comedy|Drama
34143,Dark Water (2005),Drama|Horror|Thriller
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
34153,Murderball (2005),Documentary
34162,Wedding Crashers (2005),Comedy|Romance
34164,Happy Endings (2005),Comedy|Drama
34271,Hustle & Flow (2005),Crime|Drama
34292,Hardware (1990),Action|Horror|Sci-Fi
34314,Funny Ha Ha (2002),Comedy|Drama
34319,"Island, The (2005)",Action|Sci-Fi|Thriller
34321,Bad News Bears (2005),Children|Comedy
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror
34332,Sky High (2005),Action|Adventure|Children|Comedy
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller
34336,Must Love Dogs (2005),Comedy|Romance
34338,"Aristocrats, The (2005)",Comedy|Documentary
34359,Georgy Girl (1966),Comedy
34405,Serenity (2005),Action|Adventure|Sci-Fi
34437,Broken Flowers (2005),Comedy|Drama
34469,Baby Face (1933),Drama
34499,"Heart Is Deceitful Above All Things, The (2004)",Drama
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy
34528,Junebug (2005),Comedy|Drama
34530,Deuce Bigalow: European Gigolo (2005),Comedy
34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller
34534,Four Brothers (2005),Action|Crime|Drama
34542,Grizzly Man (2005),Documentary
34548,"Tree of Wooden Clogs, The (L'albero degli zoccoli) (1978)",Drama
34552,"Girl in the Café, The (2005)",Drama|Romance
34648,Acacia (2003),Horror
34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller
35015,Duma (2005),Adventure|Drama
35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance
35957,Red Eye (2005),Horror|Thriller
36056,Man of the West (1958),Western
36086,Dilwale Dulhania Le Jayenge (1995),Comedy|Musical|Romance
36247,Miss Sweden (Fröken Sverige) (2004),Drama
36264,My Cousin Rachel (1952),Drama|Mystery|Romance
36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy
36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
36477,"Baxter, The (2005)",Comedy|Drama|Romance
36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
36513,Dirty Deeds (2005),Comedy
36517,"Constant Gardener, The (2005)",Drama|Thriller
36519,Transporter 2 (2005),Action|Crime|Thriller
36523,Margaret Cho: Assassin (2005),Comedy
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance
36527,Proof (2005),Drama
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
36531,Venom (2005),Horror|Thriller
36535,Everything Is Illuminated (2005),Comedy|Drama
36537,Thumbsucker (2005),Comedy|Drama
36539,"Thing About My Folks, The (2005)",Comedy
36553,In Old Chicago (1937),Action|Drama|Musical|War
36630,L.A. Without a Map (1998),Comedy|Drama|Romance
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller
37211,Go West (1940),Comedy|Musical|Western
37240,Why We Fight (2005),Documentary
37380,Doom (2005),Action|Horror|Sci-Fi
37382,Domino (2005),Crime|Drama|Thriller
37384,Waiting... (2005),Comedy
37386,Aeon Flux (2005),Action|Sci-Fi
37475,"Unfinished Life, An (2005)",Drama
37477,"Man, The (2005)",Action|Comedy|Crime
37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller
37626,It's a Gift (1934),Comedy
37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller
37727,Flightplan (2005),Action|Drama|Thriller
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
37736,Oliver Twist (2005),Drama
37741,Capote (2005),Crime|Drama
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
37853,Into the Blue (2005),Action|Adventure|Crime|Thriller
37855,"Prize Winner of Defiance Ohio, The (2005)",Drama
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy
37982,Madhouse (2004),Horror|Thriller
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama
38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance
38304,No Direction Home: Bob Dylan (2005),Documentary
38320,Valerie and Her Week of Wonders (Valerie a týden divu) (1970),Adventure|Drama|Fantasy
38388,Goal! The Dream Begins (Goal!) (2005),Drama
38538,Speak (2004),Drama
38600,Factotum (2005),Drama
38656,Sweet Movie (1974),Comedy|Drama
38798,In Her Shoes (2005),Comedy|Drama
38881,Punishment Park (1971),Drama|Thriller
38886,"Squid and the Whale, The (2005)",Comedy|Drama
38992,Two for the Money (2005),Drama
39183,Brokeback Mountain (2005),Drama|Romance
39231,Elizabethtown (2005),Comedy|Drama|Romance
39234,North Country (2005),Drama
39292,"Good Night, and Good Luck. (2005)",Crime|Drama
39307,Dreamer: Inspired by a True Story (2005),Children|Drama
39381,"Proposition, The (2005)",Crime|Drama|Western
39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller
39402,Loggerheads (2005),Drama
39414,Shopgirl (2005),Comedy|Drama|Romance
39419,Where the Truth Lies (2005),Drama|Thriller
39427,Stay (2005),Thriller
39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western
39444,"Weather Man, The (2005)",Comedy|Drama
39446,Saw II (2005),Horror|Thriller
39449,Prime (2005),Comedy|Drama|Romance
39703,Little Fish (2005),Crime|Drama|Romance|Thriller
39768,Life is a Miracle (Zivot je cudo) (2004),Comedy|Drama|Musical|Romance|War
39869,Manderlay (2005),Drama
39886,Nine Lives (2005),Drama
40010,Duck Season (Temporada de patos) (2004),Comedy
40148,Revolver (2005),Crime|Drama|Thriller
40278,Jarhead (2005),Action|Drama|War
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
40342,Romance & Cigarettes (2005),Comedy|Drama|Musical|Romance
40412,Dead Man's Shoes (2004),Crime|Thriller
40414,Joyeux Noël (Merry Christmas) (2005),Drama|War
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama
40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama
40581,Just Friends (2005),Comedy|Romance
40583,Syriana (2005),Drama|Thriller
40614,Derailed (2005),Drama|Thriller
40629,Pride & Prejudice (2005),Drama|Romance
40723,Wolf Creek (2005),Crime|Horror|Thriller
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
40738,Summer Interlude (Sommarlek) (1951),Drama|Romance
